timestamp,source_ip,destination_ip,source_port,destination_port,protocol,bytes_transferred,packets,duration,flags,user_agent,action,severity,confidence,description,attack_type,country,organization,day_of_week,hour,is_weekend,is_business_hours,risk_score
2024-03-02 16:23:58,172.28.199.101,161.10.227.137,0,0,SMTP,35485,2,45.55,FIN,,allow,low,0.13,Normal network traffic,none,JP,University,Saturday,16,True,True,0.1
2024-03-02 18:31:36,10.177.132.239,192.168.194.121,0,0,ICMP,19081,32,117.93,URG,,allow,low,0.22,Normal network traffic,none,JP,ISP,Saturday,18,True,False,0.1
2024-03-02 19:33:18,192.168.221.144,10.33.246.134,0,0,DNS,36874,11,211.37,,,allow,low,0.13,Normal network traffic,none,JP,Corporate,Saturday,19,True,False,0.1
2024-03-02 20:15:13,172.23.56.224,155.249.43.155,0,0,FTP,4113,1,17.53,SYN,,allow,low,0.14,Normal network traffic,none,FR,University,Saturday,20,True,False,0.1
2024-03-03 00:53:50,192.168.210.47,192.168.186.183,0,0,SSH,46995,56,71.31,ACK,,allow,low,0.1,Normal network traffic,none,AU,Corporate,Sunday,0,True,False,0.1
2024-03-03 02:00:36,192.168.93.102,191.71.153.121,0,0,SSH,27033,93,101.27,,,allow,low,0.23,Normal network traffic,none,US,University,Sunday,2,True,False,0.1
2024-03-03 03:07:37,192.168.131.8,10.179.59.124,0,0,SMTP,20446,19,158.87,SYN,,allow,low,0.16,Normal network traffic,none,DE,Government,Sunday,3,True,False,0.1
2024-03-03 04:37:24,172.22.66.255,121.77.248.209,0,0,HTTP,12326,94,149.07,ACK,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,allow,low,0.23,Normal network traffic,none,US,Cloud Provider,Sunday,4,True,False,0.1
2024-03-03 05:12:01,10.51.207.52,172.20.100.76,0,0,ICMP,24897,84,236.25,SYN,,allow,low,0.17,Normal network traffic,none,CA,University,Sunday,5,True,False,0.1
2024-03-03 08:01:00,192.168.126.179,95.41.243.15,24238,443,SSH,25190158,17599,2926.78,PSH,,allow,critical,0.81,Potential data exfiltration - large outbound transfer to 95.41.243.15,data_exfiltration,Unknown,Unknown,Sunday,8,True,False,0.95
2024-03-03 08:12:52,172.23.181.85,192.168.187.79,56620,993,TCP,32799,52,8.49,URG,,allow,low,0.15,Normal network traffic,none,AU,Government,Sunday,8,True,False,0.1
2024-03-03 08:51:47,172.23.215.192,172.30.152.23,0,0,ICMP,11692,6,293.82,FIN,,allow,low,0.21,Normal network traffic,none,US,ISP,Sunday,8,True,False,0.1
2024-03-03 11:00:44,10.224.225.54,90.46.60.172,0,0,POP3,48287,66,127.8,SYN,,allow,low,0.3,Normal network traffic,none,DE,University,Sunday,11,True,True,0.1
2024-03-03 12:22:40,192.168.185.18,136.76.207.97,0,0,FTP,36960,16,70.82,ACK,,allow,low,0.26,Normal network traffic,none,FR,ISP,Sunday,12,True,True,0.1
2024-03-03 15:40:47,172.25.255.255,10.5.133.102,31751,993,UDP,30815,74,220.17,RST,,allow,low,0.17,Normal network traffic,none,AU,University,Sunday,15,True,True,0.1
2024-03-03 22:41:08,192.168.25.148,211.49.233.157,12210,995,TCP,4255,14,34.34,PSH,,allow,low,0.26,Normal network traffic,none,CA,Corporate,Sunday,22,True,False,0.1
2024-03-03 22:53:56,10.43.86.249,103.23.251.221,0,0,POP3,1588,44,131.16,RST,,allow,low,0.1,Normal network traffic,none,FR,University,Sunday,22,True,False,0.1
2024-03-03 23:53:45,10.194.123.216,62.240.17.83,21327,36217,UDP,46203,58,65.04,RST,,allow,low,0.12,Normal network traffic,none,JP,ISP,Sunday,23,True,False,0.1
2024-03-04 04:21:36,10.10.228.87,146.99.89.228,13500,22,UDP,14680,38,234.18,,,allow,low,0.29,Normal network traffic,none,DE,Cloud Provider,Monday,4,False,False,0.1
2024-03-04 06:11:00,192.168.183.12,192.168.78.212,0,0,ICMP,24590,84,241.63,FIN,,allow,low,0.27,Normal network traffic,none,US,Corporate,Monday,6,False,False,0.1
2024-03-04 07:35:29,192.168.10.253,220.148.76.37,0,0,ICMP,7468,49,52.93,URG,,allow,low,0.16,Normal network traffic,none,AU,University,Monday,7,False,False,0.1
2024-03-04 08:30:53,192.168.128.144,112.1.56.12,37392,3893,UDP,7830,66,36.88,ACK,,allow,low,0.11,Normal network traffic,none,JP,Government,Monday,8,False,False,0.1
2024-03-04 08:49:07,172.23.234.83,51.242.52.180,0,0,HTTPS,47935,65,183.37,ACK,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,allow,low,0.23,Normal network traffic,none,CA,ISP,Monday,8,False,False,0.1
2024-03-04 10:17:43,172.25.225.184,29.93.249.2,0,0,SMTP,20983,66,141.2,ACK,,allow,low,0.14,Normal network traffic,none,AU,Government,Monday,10,False,True,0.1
2024-03-04 12:58:10,10.67.183.239,172.16.218.85,0,0,POP3,22793,73,224.01,PSH,,allow,low,0.3,Normal network traffic,none,CA,Corporate,Monday,12,False,True,0.1
2024-03-04 13:07:56,172.23.209.117,22.49.43.82,7083,995,UDP,36455,83,110.88,FIN,,allow,low,0.17,Normal network traffic,none,CA,Cloud Provider,Monday,13,False,True,0.1
2024-03-04 13:14:15,172.21.76.241,192.168.143.22,0,0,DNS,7101,1,71.71,FIN,,allow,low,0.19,Normal network traffic,none,AU,Cloud Provider,Monday,13,False,True,0.1
2024-03-04 15:36:30,10.48.240.53,193.75.164.21,35707,143,TCP,39555,94,79.88,RST,,allow,low,0.18,Normal network traffic,none,CA,University,Monday,15,False,True,0.1
2024-03-04 16:14:49,192.168.15.80,10.114.97.178,21528,995,TCP,20197,80,281.06,SYN,,allow,low,0.2,Normal network traffic,none,JP,University,Monday,16,False,True,0.1
2024-03-04 17:41:50,10.208.65.0,22.104.72.96,0,0,ICMP,35482,22,234.63,PSH,,allow,low,0.29,Normal network traffic,none,FR,Government,Monday,17,False,True,0.1
2024-03-04 19:42:07,192.168.251.217,1.25.145.3,0,0,SSH,38588,32,267.69,,,allow,low,0.1,Normal network traffic,none,UK,University,Monday,19,False,False,0.1
2024-03-04 21:25:31,172.24.153.84,97.231.38.163,0,0,ICMP,6165,52,154.73,FIN,,allow,low,0.24,Normal network traffic,none,UK,Government,Monday,21,False,False,0.1
2024-03-04 21:27:07,10.163.71.164,10.203.210.92,0,0,ICMP,46255,17,232.13,RST,,allow,low,0.27,Normal network traffic,none,AU,Government,Monday,21,False,False,0.1
2024-03-04 22:59:24,10.58.14.15,10.40.63.22,28711,3389,TCP,4118,30,249.77,PSH,,allow,low,0.25,Normal network traffic,none,FR,Government,Monday,22,False,False,0.1
2024-03-05 00:00:28,197.204.222.3,192.168.141.162,53982,22,UDP,43865,388,1.62,ACK,Bot/1.0,block,critical,0.94,DDoS attack detected - high volume traffic from 197.204.222.3,ddos,CN,Unknown,Tuesday,0,False,False,0.9
2024-03-05 00:01:23,39.124.76.33,192.168.141.162,52462,53,ICMP,58978,658,0.56,RST,Malicious Scanner,block,critical,0.97,DDoS attack detected - high volume traffic from 39.124.76.33,ddos,KP,Compromised Host,Tuesday,0,False,False,0.9
2024-03-05 00:01:32,197.44.96.185,172.30.109.247,11173,443,UDP,17243,851,0.82,RST,Malicious Scanner,block,critical,0.9,DDoS attack detected - high volume traffic from 197.44.96.185,ddos,CN,Compromised Host,Tuesday,0,False,False,0.9
2024-03-05 00:03:56,83.228.40.186,192.168.141.162,63124,22,UDP,18082,671,1.06,SYN,Bot/1.0,block,critical,0.98,DDoS attack detected - high volume traffic from 83.228.40.186,ddos,KP,Malicious,Tuesday,0,False,False,0.9
2024-03-05 00:04:00,134.65.138.207,172.30.109.247,26258,53,ICMP,43973,648,3.9,RST,Attack Tool,block,critical,0.97,DDoS attack detected - high volume traffic from 134.65.138.207,ddos,IR,Malicious,Tuesday,0,False,False,0.9
2024-03-05 00:04:00,36.205.63.121,172.30.109.247,46856,22,UDP,87248,545,2.59,FIN,,block,critical,0.89,DDoS attack detected - high volume traffic from 36.205.63.121,ddos,Unknown,Botnet,Tuesday,0,False,False,0.9
2024-03-05 00:04:21,221.15.248.132,172.30.109.247,62219,22,UDP,83258,558,1.92,ACK,Attack Tool,block,critical,0.89,DDoS attack detected - high volume traffic from 221.15.248.132,ddos,Unknown,Botnet,Tuesday,0,False,False,0.9
2024-03-05 00:05:14,105.176.237.133,192.168.141.162,38157,443,TCP,91848,83,4.56,FIN,Attack Tool,block,critical,0.92,DDoS attack detected - high volume traffic from 105.176.237.133,ddos,Unknown,Malicious,Tuesday,0,False,False,0.9
2024-03-05 00:05:28,17.72.25.216,192.168.221.64,48048,80,UDP,55706,827,1.08,RST,,block,critical,0.9,DDoS attack detected - high volume traffic from 17.72.25.216,ddos,KP,Malicious,Tuesday,0,False,False,0.9
2024-03-05 00:05:42,55.153.73.51,172.30.109.247,42032,22,ICMP,21797,145,1.23,RST,Malicious Scanner,block,critical,0.97,DDoS attack detected - high volume traffic from 55.153.73.51,ddos,BR,Unknown,Tuesday,0,False,False,0.9
2024-03-05 00:06:21,139.38.255.233,192.168.221.64,3386,53,ICMP,90125,480,3.43,SYN,,block,critical,0.9,DDoS attack detected - high volume traffic from 139.38.255.233,ddos,BR,Unknown,Tuesday,0,False,False,0.9
2024-03-05 00:07:03,103.211.247.167,172.30.109.247,10026,443,TCP,74424,552,1.21,ACK,Bot/1.0,block,critical,0.92,DDoS attack detected - high volume traffic from 103.211.247.167,ddos,BR,Compromised Host,Tuesday,0,False,False,0.9
2024-03-05 00:07:11,93.116.169.51,192.168.141.162,14259,53,TCP,91889,692,2.53,SYN,,block,critical,0.9,DDoS attack detected - high volume traffic from 93.116.169.51,ddos,KP,Compromised Host,Tuesday,0,False,False,0.9
2024-03-05 00:07:19,55.153.73.51,192.168.141.162,24331,53,UDP,38983,411,4.63,ACK,,block,critical,0.91,DDoS attack detected - high volume traffic from 55.153.73.51,ddos,BR,Unknown,Tuesday,0,False,False,0.9
2024-03-05 00:07:25,12.65.253.77,172.30.109.247,51749,80,UDP,90857,478,4.54,SYN,Bot/1.0,block,critical,0.86,DDoS attack detected - high volume traffic from 12.65.253.77,ddos,BR,Botnet,Tuesday,0,False,False,0.9
2024-03-05 00:07:29,68.112.1.163,172.30.109.247,61150,53,TCP,6383,293,2.27,RST,Attack Tool,block,critical,0.9,DDoS attack detected - high volume traffic from 68.112.1.163,ddos,KP,Unknown,Tuesday,0,False,False,0.9
2024-03-05 00:07:49,135.95.12.85,192.168.141.162,25234,443,TCP,13168,160,0.31,RST,Attack Tool,block,critical,0.86,DDoS attack detected - high volume traffic from 135.95.12.85,ddos,BR,Unknown,Tuesday,0,False,False,0.9
2024-03-05 00:08:42,53.109.35.153,192.168.221.64,62090,53,TCP,19098,497,2.98,SYN,Attack Tool,block,critical,0.88,DDoS attack detected - high volume traffic from 53.109.35.153,ddos,KP,Compromised Host,Tuesday,0,False,False,0.9
2024-03-05 00:09:00,17.186.254.244,192.168.221.64,13187,53,TCP,92666,144,3.74,RST,Malicious Scanner,block,critical,0.89,DDoS attack detected - high volume traffic from 17.186.254.244,ddos,KP,Unknown,Tuesday,0,False,False,0.9
2024-03-05 00:09:50,8.176.83.23,172.30.109.247,19703,53,UDP,9142,777,3.04,FIN,Attack Tool,block,critical,0.93,DDoS attack detected - high volume traffic from 8.176.83.23,ddos,Unknown,Malicious,Tuesday,0,False,False,0.9
2024-03-05 00:09:53,68.225.203.122,172.30.109.247,1752,22,UDP,77459,827,3.85,RST,Malicious Scanner,block,critical,0.91,DDoS attack detected - high volume traffic from 68.225.203.122,ddos,BR,Botnet,Tuesday,0,False,False,0.9
2024-03-05 00:10:39,55.153.73.51,192.168.221.64,59134,53,UDP,1279,105,0.43,ACK,Malicious Scanner,block,critical,0.94,DDoS attack detected - high volume traffic from 55.153.73.51,ddos,IR,Malicious,Tuesday,0,False,False,0.9
2024-03-05 00:10:58,221.159.83.250,192.168.141.162,28038,22,UDP,99656,824,2.08,FIN,Bot/1.0,block,critical,0.95,DDoS attack detected - high volume traffic from 221.159.83.250,ddos,BR,Unknown,Tuesday,0,False,False,0.9
2024-03-05 00:12:30,28.185.28.87,172.30.109.247,2947,22,ICMP,1421,300,3.25,SYN,Attack Tool,block,critical,0.89,DDoS attack detected - high volume traffic from 28.185.28.87,ddos,CN,Unknown,Tuesday,0,False,False,0.9
2024-03-05 00:14:55,76.42.131.203,172.30.109.247,19487,80,ICMP,68174,617,4.24,SYN,Bot/1.0,block,critical,0.94,DDoS attack detected - high volume traffic from 76.42.131.203,ddos,KP,Malicious,Tuesday,0,False,False,0.9
2024-03-05 00:14:59,94.117.95.131,192.168.221.64,26463,22,ICMP,23120,368,0.53,FIN,Malicious Scanner,block,critical,0.96,DDoS attack detected - high volume traffic from 94.117.95.131,ddos,RU,Compromised Host,Tuesday,0,False,False,0.9
2024-03-05 00:15:22,34.233.134.88,192.168.221.64,56059,443,ICMP,71487,236,3.93,ACK,Bot/1.0,block,critical,0.94,DDoS attack detected - high volume traffic from 34.233.134.88,ddos,Unknown,Unknown,Tuesday,0,False,False,0.9
2024-03-05 00:15:34,80.151.95.33,172.30.109.247,56886,53,UDP,96411,794,1.38,RST,Malicious Scanner,block,critical,0.86,DDoS attack detected - high volume traffic from 80.151.95.33,ddos,KP,Botnet,Tuesday,0,False,False,0.9
2024-03-05 00:16:45,102.221.112.176,192.168.141.162,10748,53,ICMP,68412,508,2.98,ACK,Malicious Scanner,block,critical,0.93,DDoS attack detected - high volume traffic from 102.221.112.176,ddos,BR,Botnet,Tuesday,0,False,False,0.9
2024-03-05 00:17:02,76.192.163.150,192.168.221.64,50601,22,ICMP,48043,504,2.29,ACK,Bot/1.0,block,critical,0.89,DDoS attack detected - high volume traffic from 76.192.163.150,ddos,Unknown,Compromised Host,Tuesday,0,False,False,0.9
2024-03-05 00:17:34,93.116.169.51,172.30.109.247,6122,80,ICMP,67624,573,3.81,ACK,Bot/1.0,block,critical,0.91,DDoS attack detected - high volume traffic from 93.116.169.51,ddos,KP,Compromised Host,Tuesday,0,False,False,0.9
2024-03-05 00:19:00,100.41.142.237,172.30.109.247,56613,80,UDP,41233,331,2.37,ACK,Bot/1.0,block,critical,0.96,DDoS attack detected - high volume traffic from 100.41.142.237,ddos,BR,Malicious,Tuesday,0,False,False,0.9
2024-03-05 00:19:32,93.97.52.96,172.30.109.247,11729,80,TCP,28325,996,0.82,FIN,Bot/1.0,block,critical,0.86,DDoS attack detected - high volume traffic from 93.97.52.96,ddos,KP,Botnet,Tuesday,0,False,False,0.9
2024-03-05 00:19:54,216.238.246.152,172.30.109.247,59522,80,UDP,95323,915,2.19,ACK,Attack Tool,block,critical,0.96,DDoS attack detected - high volume traffic from 216.238.246.152,ddos,Unknown,Malicious,Tuesday,0,False,False,0.9
2024-03-05 00:20:09,8.176.83.23,172.30.109.247,6161,443,ICMP,17780,255,0.29,RST,Bot/1.0,block,critical,0.96,DDoS attack detected - high volume traffic from 8.176.83.23,ddos,CN,Compromised Host,Tuesday,0,False,False,0.9
2024-03-05 00:20:33,86.185.242.116,192.168.221.64,35021,443,ICMP,84398,508,4.97,SYN,Bot/1.0,block,critical,0.92,DDoS attack detected - high volume traffic from 86.185.242.116,ddos,KP,Malicious,Tuesday,0,False,False,0.9
2024-03-05 00:20:43,112.194.193.182,192.168.221.64,35513,80,UDP,43915,292,4.3,ACK,Malicious Scanner,block,critical,0.87,DDoS attack detected - high volume traffic from 112.194.193.182,ddos,Unknown,Unknown,Tuesday,0,False,False,0.9
2024-03-05 00:23:24,27.6.129.66,172.30.109.247,5239,443,ICMP,89537,779,2.13,FIN,Attack Tool,block,critical,0.92,DDoS attack detected - high volume traffic from 27.6.129.66,ddos,RU,Botnet,Tuesday,0,False,False,0.9
2024-03-05 00:29:36,34.233.134.88,192.168.141.162,39436,443,UDP,44239,422,4.52,ACK,Malicious Scanner,block,critical,0.91,DDoS attack detected - high volume traffic from 34.233.134.88,ddos,KP,Botnet,Tuesday,0,False,False,0.9
2024-03-05 00:29:43,93.97.52.96,192.168.221.64,47398,443,ICMP,97150,293,2.22,RST,,block,critical,0.88,DDoS attack detected - high volume traffic from 93.97.52.96,ddos,CN,Unknown,Tuesday,0,False,False,0.9
2024-03-05 05:27:10,192.168.254.4,192.168.45.250,10832,443,TCP,13288,74,73.17,URG,,allow,low,0.19,Normal network traffic,none,FR,Government,Tuesday,5,False,False,0.1
2024-03-05 05:51:00,172.29.161.213,95.41.243.15,39897,443,FTP,14076405,23763,2025.27,PSH,Data Exfil Tool,allow,critical,0.81,Potential data exfiltration - large outbound transfer to 95.41.243.15,data_exfiltration,RU,Command & Control,Tuesday,5,False,False,0.95
2024-03-05 05:51:19,10.209.64.14,172.19.158.132,0,0,POP3,31120,86,173.27,FIN,,allow,low,0.16,Normal network traffic,none,DE,Corporate,Tuesday,5,False,False,0.1
2024-03-05 10:44:41,172.19.244.19,192.168.230.23,0,0,ICMP,41618,47,25.68,URG,,allow,low,0.18,Normal network traffic,none,AU,Cloud Provider,Tuesday,10,False,True,0.1
2024-03-05 11:29:00,10.170.223.210,29.138.10.38,0,0,FTP,26954,29,197.84,ACK,,allow,low,0.17,Normal network traffic,none,US,ISP,Tuesday,11,False,True,0.1
2024-03-05 12:06:53,192.168.162.138,96.216.85.195,0,0,ICMP,27943,33,264.9,ACK,,allow,low,0.25,Normal network traffic,none,US,Cloud Provider,Tuesday,12,False,True,0.1
2024-03-05 17:24:19,172.19.231.221,10.198.229.172,0,0,FTP,579,51,278.26,FIN,,allow,low,0.16,Normal network traffic,none,AU,ISP,Tuesday,17,False,True,0.1
2024-03-05 20:32:21,172.24.10.59,22.6.51.183,0,0,SSH,31884,32,175.78,ACK,,allow,low,0.22,Normal network traffic,none,JP,University,Tuesday,20,False,False,0.1
2024-03-06 00:01:01,83.174.170.14,10.249.125.227,57757,402,TCP,166,1,1.29,RST,,block,medium,0.78,Port scan detected from 83.174.170.14,port_scan,IR,Unknown,Wednesday,0,False,False,0.6
2024-03-06 00:02:49,139.121.13.94,10.193.10.8,15332,963,TCP,55,2,1.55,SYN,,block,medium,0.74,Port scan detected from 139.121.13.94,port_scan,KP,Tor Exit,Wednesday,0,False,False,0.6
2024-03-06 00:08:00,192.168.126.179,92.194.190.25,5461,21,HTTPS,33864358,29902,2738.33,PSH,Data Exfil Tool,allow,critical,0.89,Potential data exfiltration - large outbound transfer to 92.194.190.25,data_exfiltration,TOR,Data Broker,Wednesday,0,False,False,0.95
2024-03-06 00:43:54,172.17.110.116,10.55.228.70,0,0,FTP,5141,65,133.2,PSH,,allow,low,0.12,Normal network traffic,none,CA,University,Wednesday,0,False,False,0.1
2024-03-06 02:19:19,172.26.93.149,192.168.170.164,0,0,SMTP,22435,51,217.35,PSH,,allow,low,0.29,Normal network traffic,none,AU,ISP,Wednesday,2,False,False,0.1
2024-03-06 04:57:25,10.54.39.52,138.130.94.150,0,0,ICMP,4071,81,56.11,PSH,,allow,low,0.24,Normal network traffic,none,CA,ISP,Wednesday,4,False,False,0.1
2024-03-06 05:49:04,192.168.195.254,86.30.132.245,0,0,HTTPS,17409,23,132.23,RST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,allow,low,0.22,Normal network traffic,none,CA,Government,Wednesday,5,False,False,0.1
2024-03-06 08:20:03,192.168.3.2,172.28.18.181,49678,993,TCP,16057,72,148.36,PSH,,allow,low,0.11,Normal network traffic,none,CA,University,Wednesday,8,False,False,0.1
2024-03-06 09:39:00,192.168.126.179,95.41.243.15,20112,22,HTTPS,17650222,26613,1519.55,PSH,Custom Tool,allow,critical,0.83,Potential data exfiltration - large outbound transfer to 95.41.243.15,data_exfiltration,Unknown,Command & Control,Wednesday,9,False,True,0.95
2024-03-06 15:46:41,10.86.34.184,44.71.250.48,0,0,DNS,35593,83,287.18,PSH,,allow,low,0.11,Normal network traffic,none,AU,Corporate,Wednesday,15,False,True,0.1
2024-03-06 16:07:32,10.81.207.45,172.17.229.13,0,0,DNS,27844,74,70.29,PSH,,allow,low,0.27,Normal network traffic,none,CA,Corporate,Wednesday,16,False,True,0.1
2024-03-06 18:20:56,10.113.154.25,192.168.46.28,7222,995,UDP,29866,68,139.99,,,allow,low,0.12,Normal network traffic,none,US,Cloud Provider,Wednesday,18,False,False,0.1
2024-03-06 19:47:59,192.168.61.6,110.202.249.205,4171,993,TCP,4014,66,112.1,PSH,,allow,low,0.19,Normal network traffic,none,US,Cloud Provider,Wednesday,19,False,False,0.1
2024-03-07 00:00:15,86.219.3.128,10.53.87.135,3196,739,TCP,179,1,0.15,RST,,block,high,0.91,Port scan detected from 86.219.3.128,port_scan,CN,Suspicious,Thursday,0,False,False,0.6
2024-03-07 00:03:03,33.208.108.181,172.23.208.117,8292,212,TCP,108,3,1.6,RST,,block,high,0.74,Port scan detected from 33.208.108.181,port_scan,CN,Botnet,Thursday,0,False,False,0.6
2024-03-07 00:32:47,10.45.89.37,172.17.10.122,0,0,HTTP,32222,38,185.95,PSH,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,allow,low,0.12,Normal network traffic,none,UK,Corporate,Thursday,0,False,False,0.1
2024-03-07 01:17:31,10.23.92.159,115.209.113.147,0,0,HTTP,10978,69,61.94,URG,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,allow,low,0.29,Normal network traffic,none,FR,Cloud Provider,Thursday,1,False,False,0.1
2024-03-07 03:04:21,10.82.98.18,172.18.250.182,0,0,ICMP,22211,77,295.58,RST,,allow,low,0.24,Normal network traffic,none,DE,ISP,Thursday,3,False,False,0.1
2024-03-07 04:05:23,172.19.193.85,172.29.236.210,0,0,ICMP,29798,87,148.3,ACK,,allow,low,0.24,Normal network traffic,none,CA,University,Thursday,4,False,False,0.1
2024-03-07 04:24:54,172.30.199.142,192.168.196.70,2260,25,TCP,19247,56,227.54,,,allow,low,0.3,Normal network traffic,none,AU,University,Thursday,4,False,False,0.1
2024-03-07 05:01:25,172.23.254.202,10.52.45.51,0,0,DNS,9225,16,3.69,,,allow,low,0.26,Normal network traffic,none,CA,ISP,Thursday,5,False,False,0.1
2024-03-07 05:18:54,172.19.153.166,172.20.97.236,0,0,HTTP,18974,70,256.6,PSH,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,allow,low,0.14,Normal network traffic,none,US,University,Thursday,5,False,False,0.1
2024-03-07 05:37:16,192.168.222.127,187.160.223.156,65526,443,TCP,25308,74,57.1,SYN,,allow,low,0.24,Normal network traffic,none,US,Cloud Provider,Thursday,5,False,False,0.1
2024-03-07 07:00:12,172.19.214.219,192.168.246.98,0,0,HTTPS,39320,62,49.53,ACK,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,allow,low,0.27,Normal network traffic,none,UK,Cloud Provider,Thursday,7,False,False,0.1
2024-03-07 07:53:40,172.31.129.209,10.225.54.251,0,0,HTTPS,5141,92,85.79,FIN,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,allow,low,0.16,Normal network traffic,none,FR,Corporate,Thursday,7,False,False,0.1
2024-03-07 10:18:44,10.230.151.180,146.140.18.195,0,0,DNS,9240,19,156.58,SYN,,allow,low,0.14,Normal network traffic,none,UK,Cloud Provider,Thursday,10,False,True,0.1
2024-03-07 10:50:22,172.24.143.73,172.19.85.33,47318,143,TCP,30022,97,33.37,SYN,,allow,low,0.26,Normal network traffic,none,FR,Corporate,Thursday,10,False,True,0.1
2024-03-07 14:29:19,10.117.236.164,164.109.182.198,0,0,HTTPS,9314,39,131.56,PSH,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,allow,low,0.12,Normal network traffic,none,AU,Government,Thursday,14,False,True,0.1
2024-03-07 14:51:36,10.119.122.193,113.65.122.151,24512,443,TCP,48260,53,142.32,URG,,allow,low,0.11,Normal network traffic,none,FR,University,Thursday,14,False,True,0.1
2024-03-07 17:59:37,172.29.92.204,40.100.168.59,0,0,POP3,24957,73,250.03,RST,,allow,low,0.21,Normal network traffic,none,JP,University,Thursday,17,False,True,0.1
2024-03-07 19:29:43,10.126.173.39,192.168.59.196,0,0,ICMP,6113,83,213.51,RST,,allow,low,0.18,Normal network traffic,none,FR,Corporate,Thursday,19,False,False,0.1
2024-03-07 19:33:10,192.168.142.77,192.168.75.28,0,0,HTTPS,45528,87,246.63,SYN,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),allow,low,0.24,Normal network traffic,none,US,Government,Thursday,19,False,False,0.1
2024-03-07 19:40:37,172.30.100.147,172.23.89.117,0,0,POP3,16246,78,32.05,ACK,,allow,low,0.18,Normal network traffic,none,FR,University,Thursday,19,False,False,0.1
2024-03-07 21:03:17,192.168.11.217,192.168.235.18,61788,443,UDP,7081,19,84.81,ACK,,allow,low,0.12,Normal network traffic,none,DE,University,Thursday,21,False,False,0.1
2024-03-07 21:24:33,172.29.86.239,10.194.6.136,0,0,FTP,47483,76,218.7,ACK,,allow,low,0.28,Normal network traffic,none,JP,Government,Thursday,21,False,False,0.1
2024-03-08 00:01:07,33.208.108.181,172.16.191.101,15504,78,TCP,194,4,1.23,FIN,,block,high,0.93,Port scan detected from 33.208.108.181,port_scan,Unknown,Suspicious,Friday,0,False,False,0.6
2024-03-08 00:01:53,99.151.145.108,192.168.14.247,40009,831,TCP,124,2,1.99,SYN,,block,medium,0.87,Port scan detected from 99.151.145.108,port_scan,IR,Unknown,Friday,0,False,False,0.6
2024-03-08 00:33:48,192.168.74.206,192.168.168.8,0,0,SMTP,32865,54,38.58,URG,,allow,low,0.2,Normal network traffic,none,CA,Cloud Provider,Friday,0,False,False,0.1
2024-03-08 02:55:08,172.19.186.15,206.40.113.187,0,0,HTTPS,4936,42,47.1,FIN,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,allow,low,0.19,Normal network traffic,none,JP,Cloud Provider,Friday,2,False,False,0.1
2024-03-08 04:45:21,10.203.35.179,10.53.14.120,0,0,SMTP,48317,38,184.06,SYN,,allow,low,0.16,Normal network traffic,none,CA,Government,Friday,4,False,False,0.1
2024-03-08 05:50:35,192.168.241.121,10.228.51.33,0,0,SSH,8214,39,287.69,,,allow,low,0.13,Normal network traffic,none,US,ISP,Friday,5,False,False,0.1
2024-03-08 09:06:01,172.23.58.209,166.115.182.254,0,0,ICMP,5443,69,274.74,URG,,allow,low,0.24,Normal network traffic,none,AU,Government,Friday,9,False,True,0.1
2024-03-08 09:57:41,192.168.130.30,68.2.117.11,15559,143,TCP,15725,51,0.77,SYN,,allow,low,0.29,Normal network traffic,none,AU,University,Friday,9,False,True,0.1
2024-03-08 16:20:27,10.251.136.94,172.30.20.101,0,0,ICMP,3551,25,44.67,ACK,,allow,low,0.14,Normal network traffic,none,DE,University,Friday,16,False,True,0.1
2024-03-08 16:55:38,192.168.102.253,103.191.224.231,0,0,SSH,33983,58,36.39,ACK,,allow,low,0.11,Normal network traffic,none,US,Cloud Provider,Friday,16,False,True,0.1
2024-03-08 18:34:36,10.193.205.45,151.39.128.97,0,0,ICMP,14671,67,121.81,,,allow,low,0.27,Normal network traffic,none,DE,Government,Friday,18,False,False,0.1
2024-03-08 19:48:00,188.48.184.71,10.56.95.63,49553,8080,HTTPS,1184,71,19.64,PSH,Nikto/2.1.6,block,medium,0.83,CSRF Attack detected from 188.48.184.71 - payload: <script>alert('xss')</script>...,web_attack,IN,Malicious,Friday,19,False,False,0.7
2024-03-08 20:13:49,10.15.129.162,161.148.154.124,0,0,POP3,16112,88,121.89,RST,,allow,low,0.11,Normal network traffic,none,US,ISP,Friday,20,False,False,0.1
